sequence_id,speaker_id,sequence_index,utterance_ids,window_files,labels,sequence_label,escalation_label,split
seq_000258,15,13,"[""15_03-01-03-01-01-02-15"", ""15_03-01-03-01-02-01-15"", ""15_03-01-03-01-02-02-15"", ""15_03-01-03-02-01-01-15""]","[""data/processed/audio/train/15_03-01-03-01-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-03-01-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-03-01-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-03-02-01-01-15_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000259,15,14,"[""15_03-01-03-01-02-01-15"", ""15_03-01-03-01-02-02-15"", ""15_03-01-03-02-01-01-15"", ""15_03-01-03-02-01-02-15""]","[""data/processed/audio/train/15_03-01-03-01-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-03-01-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-03-02-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-03-02-01-02-15_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000260,15,15,"[""15_03-01-03-01-02-02-15"", ""15_03-01-03-02-01-01-15"", ""15_03-01-03-02-01-02-15"", ""15_03-01-03-02-02-01-15""]","[""data/processed/audio/train/15_03-01-03-01-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-03-02-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-03-02-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-03-02-02-01-15_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000261,15,16,"[""15_03-01-03-02-01-01-15"", ""15_03-01-03-02-01-02-15"", ""15_03-01-03-02-02-01-15"", ""15_03-01-03-02-02-02-15""]","[""data/processed/audio/train/15_03-01-03-02-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-03-02-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-03-02-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-03-02-02-02-15_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000262,15,17,"[""15_03-01-03-02-01-02-15"", ""15_03-01-03-02-02-01-15"", ""15_03-01-03-02-02-02-15"", ""15_03-01-04-01-01-01-15""]","[""data/processed/audio/train/15_03-01-03-02-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-03-02-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-03-02-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-01-01-01-15_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000263,15,18,"[""15_03-01-03-02-02-01-15"", ""15_03-01-03-02-02-02-15"", ""15_03-01-04-01-01-01-15"", ""15_03-01-04-01-01-02-15""]","[""data/processed/audio/train/15_03-01-03-02-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-03-02-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-01-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-01-01-02-15_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000264,15,19,"[""15_03-01-03-02-02-02-15"", ""15_03-01-04-01-01-01-15"", ""15_03-01-04-01-01-02-15"", ""15_03-01-04-01-02-01-15""]","[""data/processed/audio/train/15_03-01-03-02-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-01-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-01-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-01-02-01-15_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000265,15,20,"[""15_03-01-04-01-01-01-15"", ""15_03-01-04-01-01-02-15"", ""15_03-01-04-01-02-01-15"", ""15_03-01-04-01-02-02-15""]","[""data/processed/audio/train/15_03-01-04-01-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-01-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-01-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-01-02-02-15_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000266,15,21,"[""15_03-01-04-01-01-02-15"", ""15_03-01-04-01-02-01-15"", ""15_03-01-04-01-02-02-15"", ""15_03-01-04-02-01-01-15""]","[""data/processed/audio/train/15_03-01-04-01-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-01-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-01-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-02-01-01-15_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000267,15,22,"[""15_03-01-04-01-02-01-15"", ""15_03-01-04-01-02-02-15"", ""15_03-01-04-02-01-01-15"", ""15_03-01-04-02-01-02-15""]","[""data/processed/audio/train/15_03-01-04-01-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-01-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-02-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-02-01-02-15_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000268,15,23,"[""15_03-01-04-01-02-02-15"", ""15_03-01-04-02-01-01-15"", ""15_03-01-04-02-01-02-15"", ""15_03-01-04-02-02-01-15""]","[""data/processed/audio/train/15_03-01-04-01-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-02-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-02-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-02-02-01-15_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000269,15,24,"[""15_03-01-04-02-01-01-15"", ""15_03-01-04-02-01-02-15"", ""15_03-01-04-02-02-01-15"", ""15_03-01-04-02-02-02-15""]","[""data/processed/audio/train/15_03-01-04-02-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-02-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-02-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-02-02-02-15_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000270,15,25,"[""15_03-01-04-02-01-02-15"", ""15_03-01-04-02-02-01-15"", ""15_03-01-04-02-02-02-15"", ""15_03-01-05-01-01-01-15""]","[""data/processed/audio/train/15_03-01-04-02-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-02-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-02-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-01-01-01-15_win0.wav""]","[0, 0, 0, 1]",1,0,train
seq_000271,15,26,"[""15_03-01-04-02-02-01-15"", ""15_03-01-04-02-02-02-15"", ""15_03-01-05-01-01-01-15"", ""15_03-01-05-01-01-02-15""]","[""data/processed/audio/train/15_03-01-04-02-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-04-02-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-01-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-01-01-02-15_win0.wav""]","[0, 0, 1, 1]",1,1,train
seq_000272,15,27,"[""15_03-01-04-02-02-02-15"", ""15_03-01-05-01-01-01-15"", ""15_03-01-05-01-01-02-15"", ""15_03-01-05-01-02-01-15""]","[""data/processed/audio/train/15_03-01-04-02-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-01-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-01-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-01-02-01-15_win0.wav""]","[0, 1, 1, 1]",1,1,train
seq_000273,15,28,"[""15_03-01-05-01-01-01-15"", ""15_03-01-05-01-01-02-15"", ""15_03-01-05-01-02-01-15"", ""15_03-01-05-01-02-02-15""]","[""data/processed/audio/train/15_03-01-05-01-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-01-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-01-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-01-02-02-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000274,15,29,"[""15_03-01-05-01-01-02-15"", ""15_03-01-05-01-02-01-15"", ""15_03-01-05-01-02-02-15"", ""15_03-01-05-02-01-01-15""]","[""data/processed/audio/train/15_03-01-05-01-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-01-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-01-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-02-01-01-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000275,15,30,"[""15_03-01-05-01-02-01-15"", ""15_03-01-05-01-02-02-15"", ""15_03-01-05-02-01-01-15"", ""15_03-01-05-02-01-02-15""]","[""data/processed/audio/train/15_03-01-05-01-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-01-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-02-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-02-01-02-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000276,15,31,"[""15_03-01-05-01-02-02-15"", ""15_03-01-05-02-01-01-15"", ""15_03-01-05-02-01-02-15"", ""15_03-01-05-02-02-01-15""]","[""data/processed/audio/train/15_03-01-05-01-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-02-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-02-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-02-02-01-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000277,15,32,"[""15_03-01-05-02-01-01-15"", ""15_03-01-05-02-01-02-15"", ""15_03-01-05-02-02-01-15"", ""15_03-01-05-02-02-02-15""]","[""data/processed/audio/train/15_03-01-05-02-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-02-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-02-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-02-02-02-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000278,15,33,"[""15_03-01-05-02-01-02-15"", ""15_03-01-05-02-02-01-15"", ""15_03-01-05-02-02-02-15"", ""15_03-01-06-01-01-01-15""]","[""data/processed/audio/train/15_03-01-05-02-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-02-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-02-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-01-01-01-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000279,15,34,"[""15_03-01-05-02-02-01-15"", ""15_03-01-05-02-02-02-15"", ""15_03-01-06-01-01-01-15"", ""15_03-01-06-01-01-02-15""]","[""data/processed/audio/train/15_03-01-05-02-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-05-02-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-01-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-01-01-02-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000280,15,35,"[""15_03-01-05-02-02-02-15"", ""15_03-01-06-01-01-01-15"", ""15_03-01-06-01-01-02-15"", ""15_03-01-06-01-02-01-15""]","[""data/processed/audio/train/15_03-01-05-02-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-01-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-01-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-01-02-01-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000281,15,36,"[""15_03-01-06-01-01-01-15"", ""15_03-01-06-01-01-02-15"", ""15_03-01-06-01-02-01-15"", ""15_03-01-06-01-02-02-15""]","[""data/processed/audio/train/15_03-01-06-01-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-01-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-01-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-01-02-02-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000282,15,37,"[""15_03-01-06-01-01-02-15"", ""15_03-01-06-01-02-01-15"", ""15_03-01-06-01-02-02-15"", ""15_03-01-06-02-01-01-15""]","[""data/processed/audio/train/15_03-01-06-01-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-01-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-01-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-02-01-01-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000283,15,38,"[""15_03-01-06-01-02-01-15"", ""15_03-01-06-01-02-02-15"", ""15_03-01-06-02-01-01-15"", ""15_03-01-06-02-01-02-15""]","[""data/processed/audio/train/15_03-01-06-01-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-01-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-02-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-02-01-02-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000284,15,39,"[""15_03-01-06-01-02-02-15"", ""15_03-01-06-02-01-01-15"", ""15_03-01-06-02-01-02-15"", ""15_03-01-06-02-02-01-15""]","[""data/processed/audio/train/15_03-01-06-01-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-02-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-02-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-02-02-01-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000285,15,40,"[""15_03-01-06-02-01-01-15"", ""15_03-01-06-02-01-02-15"", ""15_03-01-06-02-02-01-15"", ""15_03-01-06-02-02-02-15""]","[""data/processed/audio/train/15_03-01-06-02-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-02-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-02-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-02-02-02-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000286,15,41,"[""15_03-01-06-02-01-02-15"", ""15_03-01-06-02-02-01-15"", ""15_03-01-06-02-02-02-15"", ""15_03-01-07-01-01-01-15""]","[""data/processed/audio/train/15_03-01-06-02-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-02-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-02-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-01-01-01-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000287,15,42,"[""15_03-01-06-02-02-01-15"", ""15_03-01-06-02-02-02-15"", ""15_03-01-07-01-01-01-15"", ""15_03-01-07-01-01-02-15""]","[""data/processed/audio/train/15_03-01-06-02-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-06-02-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-01-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-01-01-02-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000288,15,43,"[""15_03-01-06-02-02-02-15"", ""15_03-01-07-01-01-01-15"", ""15_03-01-07-01-01-02-15"", ""15_03-01-07-01-02-01-15""]","[""data/processed/audio/train/15_03-01-06-02-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-01-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-01-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-01-02-01-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000289,15,44,"[""15_03-01-07-01-01-01-15"", ""15_03-01-07-01-01-02-15"", ""15_03-01-07-01-02-01-15"", ""15_03-01-07-01-02-02-15""]","[""data/processed/audio/train/15_03-01-07-01-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-01-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-01-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-01-02-02-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000290,15,45,"[""15_03-01-07-01-01-02-15"", ""15_03-01-07-01-02-01-15"", ""15_03-01-07-01-02-02-15"", ""15_03-01-07-02-01-01-15""]","[""data/processed/audio/train/15_03-01-07-01-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-01-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-01-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-02-01-01-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000291,15,46,"[""15_03-01-07-01-02-01-15"", ""15_03-01-07-01-02-02-15"", ""15_03-01-07-02-01-01-15"", ""15_03-01-07-02-01-02-15""]","[""data/processed/audio/train/15_03-01-07-01-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-01-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-02-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-02-01-02-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000292,15,47,"[""15_03-01-07-01-02-02-15"", ""15_03-01-07-02-01-01-15"", ""15_03-01-07-02-01-02-15"", ""15_03-01-07-02-02-01-15""]","[""data/processed/audio/train/15_03-01-07-01-02-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-02-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-02-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-02-02-01-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000293,15,48,"[""15_03-01-07-02-01-01-15"", ""15_03-01-07-02-01-02-15"", ""15_03-01-07-02-02-01-15"", ""15_03-01-07-02-02-02-15""]","[""data/processed/audio/train/15_03-01-07-02-01-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-02-01-02-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-02-02-01-15_win0.wav"", ""data/processed/audio/train/15_03-01-07-02-02-02-15_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000294,16,0,"[""16_03-01-01-01-01-01-16"", ""16_03-01-01-01-01-02-16"", ""16_03-01-01-01-02-01-16"", ""16_03-01-01-01-02-02-16""]","[""data/processed/audio/train/16_03-01-01-01-01-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-01-01-01-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-01-01-02-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-01-01-02-02-16_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000295,16,1,"[""16_03-01-01-01-01-02-16"", ""16_03-01-01-01-02-01-16"", ""16_03-01-01-01-02-02-16"", ""16_03-01-02-01-01-01-16""]","[""data/processed/audio/train/16_03-01-01-01-01-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-01-01-02-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-01-01-02-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-01-01-01-16_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000296,16,2,"[""16_03-01-01-01-02-01-16"", ""16_03-01-01-01-02-02-16"", ""16_03-01-02-01-01-01-16"", ""16_03-01-02-01-01-02-16""]","[""data/processed/audio/train/16_03-01-01-01-02-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-01-01-02-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-01-01-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-01-01-02-16_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000297,16,3,"[""16_03-01-01-01-02-02-16"", ""16_03-01-02-01-01-01-16"", ""16_03-01-02-01-01-02-16"", ""16_03-01-02-01-02-01-16""]","[""data/processed/audio/train/16_03-01-01-01-02-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-01-01-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-01-01-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-01-02-01-16_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000298,16,4,"[""16_03-01-02-01-01-01-16"", ""16_03-01-02-01-01-02-16"", ""16_03-01-02-01-02-01-16"", ""16_03-01-02-01-02-02-16""]","[""data/processed/audio/train/16_03-01-02-01-01-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-01-01-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-01-02-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-01-02-02-16_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000299,16,5,"[""16_03-01-02-01-01-02-16"", ""16_03-01-02-01-02-01-16"", ""16_03-01-02-01-02-02-16"", ""16_03-01-02-02-01-01-16""]","[""data/processed/audio/train/16_03-01-02-01-01-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-01-02-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-01-02-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-02-01-01-16_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000300,16,6,"[""16_03-01-02-01-02-01-16"", ""16_03-01-02-01-02-02-16"", ""16_03-01-02-02-01-01-16"", ""16_03-01-02-02-01-02-16""]","[""data/processed/audio/train/16_03-01-02-01-02-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-01-02-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-02-01-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-02-01-02-16_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000301,16,7,"[""16_03-01-02-01-02-02-16"", ""16_03-01-02-02-01-01-16"", ""16_03-01-02-02-01-02-16"", ""16_03-01-02-02-02-01-16""]","[""data/processed/audio/train/16_03-01-02-01-02-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-02-01-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-02-01-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-02-02-01-16_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000302,16,8,"[""16_03-01-02-02-01-01-16"", ""16_03-01-02-02-01-02-16"", ""16_03-01-02-02-02-01-16"", ""16_03-01-02-02-02-02-16""]","[""data/processed/audio/train/16_03-01-02-02-01-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-02-01-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-02-02-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-02-02-02-16_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000303,16,9,"[""16_03-01-02-02-01-02-16"", ""16_03-01-02-02-02-01-16"", ""16_03-01-02-02-02-02-16"", ""16_03-01-03-01-01-01-16""]","[""data/processed/audio/train/16_03-01-02-02-01-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-02-02-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-02-02-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-03-01-01-01-16_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000304,16,10,"[""16_03-01-02-02-02-01-16"", ""16_03-01-02-02-02-02-16"", ""16_03-01-03-01-01-01-16"", ""16_03-01-03-01-01-02-16""]","[""data/processed/audio/train/16_03-01-02-02-02-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-02-02-02-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-03-01-01-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-03-01-01-02-16_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000305,16,11,"[""16_03-01-02-02-02-02-16"", ""16_03-01-03-01-01-01-16"", ""16_03-01-03-01-01-02-16"", ""16_03-01-03-01-02-01-16""]","[""data/processed/audio/train/16_03-01-02-02-02-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-03-01-01-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-03-01-01-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-03-01-02-01-16_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000306,16,12,"[""16_03-01-03-01-01-01-16"", ""16_03-01-03-01-01-02-16"", ""16_03-01-03-01-02-01-16"", ""16_03-01-03-01-02-02-16""]","[""data/processed/audio/train/16_03-01-03-01-01-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-03-01-01-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-03-01-02-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-03-01-02-02-16_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000307,16,13,"[""16_03-01-03-01-01-02-16"", ""16_03-01-03-01-02-01-16"", ""16_03-01-03-01-02-02-16"", ""16_03-01-03-02-01-01-16""]","[""data/processed/audio/train/16_03-01-03-01-01-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-03-01-02-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-03-01-02-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-03-02-01-01-16_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000308,16,14,"[""16_03-01-03-01-02-01-16"", ""16_03-01-03-01-02-02-16"", ""16_03-01-03-02-01-01-16"", ""16_03-01-03-02-01-02-16""]","[""data/processed/audio/train/16_03-01-03-01-02-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-03-01-02-02-16_win0.wav"", ""data/processed/audio/train/16_03-01-03-02-01-01-16_win0.wav"", ""data/processed/audio/train/16_03-01-03-02-01-02-16_win0.wav""]","[0, 0, 0, 0]",0,0,train
